epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.5903,1.91205,3.47696,1.34319,0.01042,0.98684,0.12209,0.06107,1.81526,3.34251,1.11178,0.00038,0.00038,0.00038
